start_time;duracion;end_time;game_id;teams;yards;qtr;date;time
1740937881.6492;0.0020s;1740937881.6512;2017110510;MIA@OAK;1;3;2017-11-05;12:59
1740937881.6492;0.0020s;1740937881.6512;2017110506;TEN@BAL;1;3;2017-11-05;13:18
1740937881.6492;0.0020s;1740937881.6512;2017110508;SEA@WAS;1;3;2017-11-05;13:36
1740937881.6492;0.0020s;1740937881.6512;2017110505;DEN@PHI;1;4;2017-11-05;00:18
1740937881.6492;0.0020s;1740937881.6512;2017110507;ARI@SF;1;4;2017-11-05;01:56
1740937881.6492;0.0020s;1740937881.6512;2017110509;DAL@KC;1;4;2017-11-05;02:00
1740937881.6492;0.0020s;1740937881.6512;2017110504;NYG@LA;1;4;2017-11-05;02:18
1740937881.6492;0.0020s;1740937881.6512;2017110508;WAS@SEA;1;4;2017-11-05;02:31
1740937881.6492;0.0020s;1740937881.6512;2017110500;CAR@ATL;1;4;2017-11-05;02:32
1740937881.6492;0.0020s;1740937881.6512;2017110510;OAK@MIA;1;4;2017-11-05;09:43
1740937881.6492;0.0020s;1740937881.6512;2017110502;CIN@JAX;1;4;2017-11-05;12:35
1740937881.6492;0.0020s;1740937881.6512;2017110507;SF@ARI;1;4;2017-11-05;12:46
1740937881.6492;0.0020s;1740937881.6512;2017110600;GB@DET;1;2;2017-11-06;15:00
1740937881.6492;0.0020s;1740937881.6512;2017110600;GB@DET;1;3;2017-11-06;04:37
1740937881.6492;0.0020s;1740937881.6512;2017110900;ARI@SEA;1;1;2017-11-09;09:19
1740937881.6492;0.0020s;1740937881.6512;2017110900;SEA@ARI;1;1;2017-11-09;13:19
1740937881.6492;0.0020s;1740937881.6512;2017110900;SEA@ARI;1;2;2017-11-09;09:16
1740937881.6492;0.0020s;1740937881.6512;2017110900;SEA@ARI;1;3;2017-11-09;02:17
1740937881.6492;0.0020s;1740937881.6512;2017110900;SEA@ARI;1;4;2017-11-09;02:40
1740937881.6492;0.0020s;1740937881.6512;2017110900;SEA@ARI;1;4;2017-11-09;09:37
1740937881.6492;0.0020s;1740937881.6512;2017110900;ARI@SEA;1;4;2017-11-09;11:54
1740937881.6492;0.0020s;1740937881.6512;2017111204;JAX@LAC;1;1;2017-11-12;00:34
1740937881.6492;0.0020s;1740937881.6512;2017111203;PIT@IND;1;1;2017-11-12;01:38
1740937881.6492;0.0020s;1740937881.6512;2017111200;BUF@NO;1;1;2017-11-12;05:03
1740937881.6492;0.0020s;1740937881.6512;2017111207;WAS@MIN;1;1;2017-11-12;06:14
1740937881.6492;0.0020s;1740937881.6512;2017111204;LAC@JAX;1;1;2017-11-12;07:43
1740937881.6492;0.0020s;1740937881.6512;2017111208;LA@HOU;1;1;2017-11-12;08:20
1740937881.6492;0.0020s;1740937881.6512;2017111203;PIT@IND;1;1;2017-11-12;10:00
1740937881.6492;0.0020s;1740937881.6512;2017111201;CHI@GB;1;1;2017-11-12;12:09
1740937881.6492;0.0020s;1740937881.6512;2017111202;DET@CLE;1;1;2017-11-12;13:13
1740937881.6492;0.0020s;1740937881.6512;2017111200;BUF@NO;1;2;2017-11-12;00:35
1740937881.6492;0.0020s;1740937881.6512;2017111201;GB@CHI;1;2;2017-11-12;01:49
1740937881.6492;0.0020s;1740937881.6512;2017111203;PIT@IND;1;2;2017-11-12;04:25
1740937881.6492;0.0020s;1740937881.6512;2017111204;LAC@JAX;1;2;2017-11-12;06:28
1740937881.6492;0.0020s;1740937881.6512;2017111209;ATL@DAL;1;2;2017-11-12;07:07
1740937881.6492;0.0020s;1740937881.6512;2017111202;CLE@DET;1;2;2017-11-12;08:52
1740937881.6492;0.0020s;1740937881.6512;2017111205;NYJ@TB;1;2;2017-11-12;09:24
1740937881.6492;0.0020s;1740937881.6512;2017111200;BUF@NO;1;2;2017-11-12;13:59
1740937881.6492;0.0020s;1740937881.6512;2017111205;NYJ@TB;1;2;2017-11-12;14:05
1740937881.6492;0.0020s;1740937881.6512;2017111208;LA@HOU;6;2;2017-11-12;03:39
1740937881.6492;0.0020s;1740937881.6512;2017111208;HOU@LA;1;3;2017-11-12;03:04
1740937881.6492;0.0020s;1740937881.6512;2017111206;CIN@TEN;1;3;2017-11-12;04:45
1740937881.6492;0.0020s;1740937881.6512;2017111205;TB@NYJ;1;3;2017-11-12;05:24
1740937881.6492;0.0020s;1740937881.6512;2017111204;LAC@JAX;1;3;2017-11-12;06:26
1740937881.6492;0.0020s;1740937881.6512;2017111201;CHI@GB;1;3;2017-11-12;08:20
1740937881.6492;0.0020s;1740937881.6512;2017111208;HOU@LA;1;3;2017-11-12;10:09
1740937881.6492;0.0020s;1740937881.6512;2017111206;TEN@CIN;1;3;2017-11-12;11:17
1740937881.6492;0.0020s;1740937881.6512;2017111204;JAX@LAC;1;3;2017-11-12;13:52
1740937881.6492;0.0020s;1740937881.6512;2017111206;TEN@CIN;1;3;2017-11-12;14:08
1740937881.6492;0.0020s;1740937881.6512;2017111204;LAC@JAX;1;4;2017-11-12;01:08
1740937881.6492;0.0020s;1740937881.6512;2017111204;LAC@JAX;1;4;2017-11-12;02:51
1740937881.6492;0.0020s;1740937881.6512;2017111202;CLE@DET;1;4;2017-11-12;05:32
1740937881.6492;0.0020s;1740937881.6512;2017111210;SF@NYG;1;4;2017-11-12;05:46
1740937881.6492;0.0020s;1740937881.6512;2017111206;TEN@CIN;1;4;2017-11-12;05:59
1740937881.6492;0.0020s;1740937881.6512;2017111206;CIN@TEN;1;4;2017-11-12;07:03
1740937881.6492;0.0020s;1740937881.6512;2017111202;DET@CLE;1;4;2017-11-12;07:10
1740937881.6492;0.0020s;1740937881.6512;2017111203;IND@PIT;1;4;2017-11-12;10:24
1740937881.6492;0.0020s;1740937881.6512;2017111206;CIN@TEN;1;4;2017-11-12;11:57
1740937881.6492;0.0020s;1740937881.6512;2017111210;NYG@SF;1;4;2017-11-12;13:01
1740937881.6492;0.0020s;1740937881.6512;2017111204;JAX@LAC;1;4;2017-11-12;14:06
1740937881.6492;0.0020s;1740937881.6512;2017111200;BUF@NO;1;4;2017-11-12;14:30
1740937881.6492;0.0020s;1740937881.6512;2017111202;CLE@DET;1;4;2017-11-12;15:00
1740937881.6492;0.0020s;1740937881.6512;2017111204;LAC@JAX;1;4;2017-11-12;15:00
1740937881.6492;0.0020s;1740937881.6512;2017111300;MIA@CAR;1;1;2017-11-13;12:16
1740937881.6492;0.0020s;1740937881.6512;2017111600;TEN@PIT;1;2;2017-11-16;09:03
1740937881.6492;0.0020s;1740937881.6512;2017111600;TEN@PIT;1;4;2017-11-16;13:53
1740937881.6492;0.0020s;1740937881.6512;2017111901;CLE@JAX;1;1;2017-11-19;02:57
1740937881.6492;0.0020s;1740937881.6512;2017111908;DEN@CIN;1;1;2017-11-19;12:47
1740937881.6492;0.0020s;1740937881.6512;2017111911;TB@MIA;1;1;2017-11-19;13:11
1740937881.6492;0.0020s;1740937881.6512;2017111906;NYG@KC;2;1;2017-11-19;07:59
1740937881.6492;0.0020s;1740937881.6512;2017111910;PHI@DAL;1;2;2017-11-19;00:15
1740937881.6492;0.0020s;1740937881.6512;2017111908;CIN@DEN;1;2;2017-11-19;00:49
1740937881.6492;0.0020s;1740937881.6512;2017111902;GB@BAL;1;2;2017-11-19;01:49
1740937881.6492;0.0020s;1740937881.6512;2017111900;CHI@DET;1;2;2017-11-19;03:45
1740937881.6492;0.0020s;1740937881.6512;2017111903;ARI@HOU;1;2;2017-11-19;04:40
1740937881.6492;0.0020s;1740937881.6512;2017111901;CLE@JAX;1;2;2017-11-19;04:54
1740937881.6492;0.0020s;1740937881.6512;2017111901;JAX@CLE;1;2;2017-11-19;05:55
1740937881.6492;0.0020s;1740937881.6512;2017111907;BUF@LAC;1;2;2017-11-19;09:12
1740937881.6492;0.0020s;1740937881.6512;2017111901;CLE@JAX;1;2;2017-11-19;09:31
1740937881.6492;0.0020s;1740937881.6512;2017111910;PHI@DAL;1;2;2017-11-19;13:20
1740937881.6492;0.0020s;1740937881.6512;2017111900;DET@CHI;1;3;2017-11-19;04:33
1740937881.6492;0.0020s;1740937881.6512;2017111907;LAC@BUF;1;3;2017-11-19;04:52
1740937881.6492;0.0020s;1740937881.6512;2017111900;CHI@DET;1;3;2017-11-19;06:05
1740937881.6492;0.0020s;1740937881.6512;2017111908;CIN@DEN;1;3;2017-11-19;07:19
1740937881.6492;0.0020s;1740937881.6512;2017111906;NYG@KC;1;3;2017-11-19;12:52
1740937881.6492;0.0020s;1740937881.6512;2017111900;DET@CHI;1;3;2017-11-19;13:29
1740937881.6492;0.0020s;1740937881.6512;2017111901;JAX@CLE;1;3;2017-11-19;13:36
1740937881.6492;0.0020s;1740937881.6512;2017111904;MIN@LA;1;3;2017-11-19;13:54
1740937881.6492;0.0020s;1740937881.6512;2017111905;WAS@NO;5;3;2017-11-19;05:40
1740937881.6492;0.0020s;1740937881.6512;2017111907;BUF@LAC;1;4;2017-11-19;02:56
1740937881.6492;0.0020s;1740937881.6512;2017111910;PHI@DAL;1;4;2017-11-19;03:25
1740937881.6492;0.0020s;1740937881.6512;2017111905;WAS@NO;1;4;2017-11-19;11:34
1740937881.6492;0.0020s;1740937881.6512;2017111906;KC@NYG;1;5;2017-11-19;06:06
1740937881.6492;0.0020s;1740937881.6512;2017111905;WAS@NO;1;5;2017-11-19;09:05
1740937881.6492;0.0020s;1740937881.6512;2017112302;WAS@NYG;1;1;2017-11-23;08:07
1740937881.6492;0.0020s;1740937881.6512;2017112302;NYG@WAS;1;2;2017-11-23;01:14
1740937881.6492;0.0020s;1740937881.6512;2017112300;DET@MIN;1;2;2017-11-23;02:08
1740937881.6492;0.0020s;1740937881.6512;2017112302;NYG@WAS;1;3;2017-11-23;05:39
1740937881.6492;0.0020s;1740937881.6512;2017112302;NYG@WAS;1;3;2017-11-23;10:14
1740937881.6492;0.0020s;1740937881.6512;2017112300;DET@MIN;1;4;2017-11-23;06:30
1740937881.6492;0.0020s;1740937881.6512;2017112302;NYG@WAS;1;4;2017-11-23;11:50
1740937881.6492;0.0020s;1740937881.6512;2017112300;MIN@DET;1;4;2017-11-23;15:00
1740937881.6492;0.0020s;1740937881.6512;2017112608;SF@SEA;1;1;2017-11-26;00:12
1740937881.6492;0.0020s;1740937881.6512;2017112603;KC@BUF;1;1;2017-11-26;06:05
1740937881.6492;0.0020s;1740937881.6512;2017112610;DEN@OAK;1;1;2017-11-26;06:31
1740937881.6492;0.0020s;1740937881.6512;2017112603;BUF@KC;1;1;2017-11-26;09:48
1740937881.6492;0.0020s;1740937881.6512;2017112604;MIA@NE;1;1;2017-11-26;10:19
1740937881.6492;0.0020s;1740937881.6512;2017112609;JAX@ARI;1;1;2017-11-26;13:24
1740937881.6492;0.0020s;1740937881.6512;2017112608;SF@SEA;1;1;2017-11-26;13:36
1740937881.6492;0.0020s;1740937881.6512;2017112610;OAK@DEN;1;1;2017-11-26;14:12
1740937881.6492;0.0020s;1740937881.6512;2017112602;IND@TEN;1;1;2017-11-26;14:16
1740937881.6492;0.0020s;1740937881.6512;2017112608;SEA@SF;1;2;2017-11-26;01:52
1740937881.6492;0.0020s;1740937881.6512;2017112609;ARI@JAX;1;2;2017-11-26;02:12
1740937881.6492;0.0020s;1740937881.6512;2017112605;NYJ@CAR;1;2;2017-11-26;02:52
1740937881.6492;0.0020s;1740937881.6512;2017112611;GB@PIT;1;2;2017-11-26;03:46
1740937881.6492;0.0020s;1740937881.6512;2017112605;NYJ@CAR;1;2;2017-11-26;06:22
1740937881.6492;0.0020s;1740937881.6512;2017112610;DEN@OAK;1;2;2017-11-26;06:57
1740937881.6492;0.0020s;1740937881.6512;2017112609;JAX@ARI;1;2;2017-11-26;07:04
1740937881.6492;0.0020s;1740937881.6512;2017112605;CAR@NYJ;1;2;2017-11-26;07:18
1740937881.6492;0.0020s;1740937881.6512;2017112605;NYJ@CAR;1;2;2017-11-26;08:46
1740937881.6492;0.0020s;1740937881.6512;2017112608;SEA@SF;1;2;2017-11-26;09:36
1740937881.6492;0.0020s;1740937881.6512;2017112603;KC@BUF;1;2;2017-11-26;10:30
1740937881.6492;0.0020s;1740937881.6512;2017112600;TB@ATL;1;2;2017-11-26;10:50
1740937881.6492;0.0020s;1740937881.6512;2017112600;TB@ATL;1;2;2017-11-26;14:15
1740937881.6492;0.0020s;1740937881.6512;2017112604;MIA@NE;1;2;2017-11-26;14:55
1740937881.6492;0.0020s;1740937881.6512;2017112603;KC@BUF;1;2;2017-11-26;15:00
1740937881.6492;0.0020s;1740937881.6512;2017112601;CLE@CIN;1;3;2017-11-26;01:13
1740937881.6492;0.0020s;1740937881.6512;2017112606;CHI@PHI;1;3;2017-11-26;01:14
1740937881.6492;0.0020s;1740937881.6512;2017112601;CIN@CLE;1;3;2017-11-26;02:34
1740937881.6492;0.0020s;1740937881.6512;2017112603;BUF@KC;1;3;2017-11-26;02:58
1740937881.6492;0.0020s;1740937881.6512;2017112609;JAX@ARI;1;3;2017-11-26;03:01
1740937881.6492;0.0020s;1740937881.6512;2017112603;KC@BUF;1;3;2017-11-26;04:49
1740937881.6492;0.0020s;1740937881.6512;2017112605;CAR@NYJ;1;3;2017-11-26;06:28
1740937881.6492;0.0020s;1740937881.6512;2017112610;DEN@OAK;1;3;2017-11-26;11:13
1740937881.6492;0.0020s;1740937881.6512;2017112607;NO@LA;1;3;2017-11-26;12:52
1740937881.6492;0.0020s;1740937881.6512;2017112605;NYJ@CAR;1;3;2017-11-26;13:31
1740937881.6492;0.0020s;1740937881.6512;2017112609;JAX@ARI;1;4;2017-11-26;00:27
1740937881.6492;0.0020s;1740937881.6512;2017112611;GB@PIT;1;4;2017-11-26;00:27
1740937881.6492;0.0020s;1740937881.6512;2017112602;IND@TEN;1;4;2017-11-26;04:04
1740937881.6492;0.0020s;1740937881.6512;2017112604;NE@MIA;1;4;2017-11-26;10:37
1740937881.6492;0.0020s;1740937881.6512;2017112602;TEN@IND;1;4;2017-11-26;12:57
1740937881.6492;0.0020s;1740937881.6512;2017112605;CAR@NYJ;1;4;2017-11-26;13:09
1740937881.6492;0.0020s;1740937881.6512;2017112700;BAL@HOU;22;2;2017-11-27;12:26
1740937881.6492;0.0020s;1740937881.6512;2017112700;BAL@HOU;1;4;2017-11-27;06:44
1740937881.6492;0.0020s;1740937881.6512;2017113000;WAS@DAL;1;1;2017-11-30;02:03
1740937881.6492;0.0020s;1740937881.6512;2017120307;NO@CAR;1;1;2017-12-03;00:20
1740937881.6492;0.0020s;1740937881.6512;2017120313;PHI@SEA;1;1;2017-12-03;03:08
1740937881.6492;0.0020s;1740937881.6512;2017120307;NO@CAR;1;1;2017-12-03;03:57
1740937881.6492;0.0020s;1740937881.6512;2017120312;OAK@NYG;1;1;2017-12-03;05:32
1740937881.6492;0.0020s;1740937881.6512;2017120311;ARI@LA;1;1;2017-12-03;06:04
1740937881.6492;0.0020s;1740937881.6512;2017120303;CHI@SF;1;1;2017-12-03;06:33
1740937881.6492;0.0020s;1740937881.6512;2017120312;NYG@OAK;1;1;2017-12-03;10:38
1740937881.6492;0.0020s;1740937881.6512;2017120308;NYJ@KC;1;1;2017-12-03;10:55
1740937881.6492;0.0020s;1740937881.6512;2017120305;JAX@IND;29;1;2017-12-03;09:05
1740937881.6492;0.0020s;1740937881.6512;2017120312;OAK@NYG;-11;2;2017-12-03;00:49
1740937881.6492;0.0020s;1740937881.6512;2017120300;MIN@ATL;1;2;2017-12-03;04:00
1740937881.6492;0.0020s;1740937881.6512;2017120311;LA@ARI;1;2;2017-12-03;06:02
1740937881.6492;0.0020s;1740937881.6512;2017120306;DEN@MIA;1;2;2017-12-03;06:55
1740937881.6492;0.0020s;1740937881.6512;2017120304;TB@GB;1;2;2017-12-03;09:53
1740937881.6492;0.0020s;1740937881.6512;2017120302;BUF@NE;1;2;2017-12-03;09:59
1740937881.6492;0.0020s;1740937881.6512;2017120307;CAR@NO;1;2;2017-12-03;13:17
1740937881.6492;0.0020s;1740937881.6512;2017120301;BAL@DET;1;2;2017-12-03;14:51
1740937881.6492;0.0020s;1740937881.6512;2017120306;DEN@MIA;1;3;2017-12-03;02:09
1740937881.6492;0.0020s;1740937881.6512;2017120301;BAL@DET;1;3;2017-12-03;06:34
1740937881.6492;0.0020s;1740937881.6512;2017120306;DEN@MIA;1;3;2017-12-03;06:40
1740937881.6492;0.0020s;1740937881.6512;2017120311;ARI@LA;1;3;2017-12-03;08:22
1740937881.6492;0.0020s;1740937881.6512;2017120309;TEN@HOU;1;3;2017-12-03;13:36
1740937881.6492;0.0020s;1740937881.6512;2017120312;OAK@NYG;1;3;2017-12-03;13:59
1740937881.6492;0.0020s;1740937881.6512;2017120301;DET@BAL;1;4;2017-12-03;00:36
1740937881.6492;0.0020s;1740937881.6512;2017120313;SEA@PHI;1;4;2017-12-03;01:05
1740937881.6492;0.0020s;1740937881.6512;2017120310;LAC@CLE;1;4;2017-12-03;02:21
1740937881.6492;0.0020s;1740937881.6512;2017120311;ARI@LA;1;4;2017-12-03;04:43
1740937881.6492;0.0020s;1740937881.6512;2017120300;MIN@ATL;1;4;2017-12-03;09:42
1740937881.6492;0.0020s;1740937881.6512;2017120309;TEN@HOU;1;4;2017-12-03;11:40
1740937881.6492;0.0020s;1740937881.6512;2017120311;LA@ARI;1;4;2017-12-03;13:03
1740937881.6492;0.0020s;1740937881.6512;2017120304;GB@TB;1;4;2017-12-03;13:15
1740937881.6492;0.0020s;1740937881.6512;2017120300;ATL@MIN;1;4;2017-12-03;13:27
1740937881.6492;0.0020s;1740937881.6512;2017120303;CHI@SF;1;4;2017-12-03;15:00
1740937881.6492;0.0020s;1740937881.6512;2017120400;PIT@CIN;1;3;2017-12-04;01:21
1740937881.6492;0.0020s;1740937881.6512;2017120700;NO@ATL;1;1;2017-12-07;02:21
1740937881.6492;0.0020s;1740937881.6512;2017120700;NO@ATL;1;3;2017-12-07;02:13
1740937881.6492;0.0020s;1740937881.6512;2017121009;NYJ@DEN;1;1;2017-12-10;05:56
1740937881.6492;0.0020s;1740937881.6512;2017121002;CHI@CIN;1;1;2017-12-10;06:23
1740937881.6492;0.0020s;1740937881.6512;2017121004;SF@HOU;1;1;2017-12-10;13:21
1740937881.6492;0.0020s;1740937881.6512;2017121003;GB@CLE;7;1;2017-12-10;12:14
1740937881.6492;0.0020s;1740937881.6512;2017121002;CIN@CHI;1;2;2017-12-10;00:44
1740937881.6492;0.0020s;1740937881.6512;2017121007;TB@DET;1;2;2017-12-10;00:47
1740937881.6492;0.0020s;1740937881.6512;2017121008;ARI@TEN;1;2;2017-12-10;01:01
1740937881.6492;0.0020s;1740937881.6512;2017121006;OAK@KC;1;2;2017-12-10;01:26
1740937881.6492;0.0020s;1740937881.6512;2017121011;LA@PHI;1;2;2017-12-10;02:00
1740937881.6492;0.0020s;1740937881.6512;2017121003;GB@CLE;1;2;2017-12-10;02:17
1740937881.6492;0.0020s;1740937881.6512;2017121001;CAR@MIN;1;2;2017-12-10;02:45
1740937881.6492;0.0020s;1740937881.6512;2017121005;JAX@SEA;1;2;2017-12-10;04:10
1740937881.6492;0.0020s;1740937881.6512;2017121011;LA@PHI;1;2;2017-12-10;04:46
1740937881.6492;0.0020s;1740937881.6512;2017121009;NYJ@DEN;1;2;2017-12-10;06:44
1740937881.6492;0.0020s;1740937881.6512;2017121011;PHI@LA;1;2;2017-12-10;07:14
1740937881.6492;0.0020s;1740937881.6512;2017121005;JAX@SEA;1;2;2017-12-10;08:56
1740937881.6492;0.0020s;1740937881.6512;2017121001;CAR@MIN;1;2;2017-12-10;09:15
1740937881.6492;0.0020s;1740937881.6512;2017121001;MIN@CAR;1;2;2017-12-10;13:11
1740937881.6492;0.0020s;1740937881.6512;2017121001;CAR@MIN;1;3;2017-12-10;00:30
1740937881.6492;0.0020s;1740937881.6512;2017121012;NYG@DAL;1;3;2017-12-10;01:04
1740937881.6492;0.0020s;1740937881.6512;2017121010;LAC@WAS;1;3;2017-12-10;02:44
1740937881.6492;0.0020s;1740937881.6512;2017121006;OAK@KC;1;3;2017-12-10;05:26
1740937881.6492;0.0020s;1740937881.6512;2017121004;HOU@SF;1;3;2017-12-10;05:36
1740937881.6492;0.0020s;1740937881.6512;2017121005;SEA@JAX;1;3;2017-12-10;05:58
1740937881.6492;0.0020s;1740937881.6512;2017121013;PIT@BAL;1;3;2017-12-10;08:35
1740937881.6492;0.0020s;1740937881.6512;2017121006;OAK@KC;1;3;2017-12-10;09:01
1740937881.6492;0.0020s;1740937881.6512;2017121012;DAL@NYG;1;3;2017-12-10;09:36
1740937881.6492;0.0020s;1740937881.6512;2017121002;CIN@CHI;1;3;2017-12-10;10:22
1740937881.6492;0.0020s;1740937881.6512;2017121009;NYJ@DEN;1;3;2017-12-10;13:02
1740937881.6492;0.0020s;1740937881.6512;2017121003;CLE@GB;1;3;2017-12-10;13:37
1740937881.6492;0.0020s;1740937881.6512;2017121011;LA@PHI;1;4;2017-12-10;02:10
1740937881.6492;0.0020s;1740937881.6512;2017121008;TEN@ARI;1;4;2017-12-10;02:11
1740937881.6492;0.0020s;1740937881.6512;2017121013;BAL@PIT;1;4;2017-12-10;02:34
1740937881.6492;0.0020s;1740937881.6512;2017121005;JAX@SEA;1;4;2017-12-10;02:48
1740937881.6492;0.0020s;1740937881.6512;2017121003;CLE@GB;1;4;2017-12-10;02:57
1740937881.6492;0.0020s;1740937881.6512;2017121007;TB@DET;1;4;2017-12-10;03:06
1740937881.6492;0.0020s;1740937881.6512;2017121002;CHI@CIN;1;4;2017-12-10;04:41
1740937881.6492;0.0020s;1740937881.6512;2017121009;DEN@NYJ;1;4;2017-12-10;05:59
1740937881.6492;0.0020s;1740937881.6512;2017121004;SF@HOU;1;4;2017-12-10;06:42
1740937881.6492;0.0020s;1740937881.6512;2017121010;WAS@LAC;1;4;2017-12-10;06:45
1740937881.6492;0.0020s;1740937881.6512;2017121001;CAR@MIN;1;4;2017-12-10;07:13
1740937881.6492;0.0020s;1740937881.6512;2017121009;NYJ@DEN;1;4;2017-12-10;07:33
1740937881.6492;0.0020s;1740937881.6512;2017121008;TEN@ARI;1;4;2017-12-10;10:11
1740937881.6492;0.0020s;1740937881.6512;2017121009;NYJ@DEN;1;4;2017-12-10;10:27
1740937881.6492;0.0020s;1740937881.6512;2017121000;BUF@IND;1;4;2017-12-10;11:18
1740937881.6492;0.0020s;1740937881.6512;2017121012;NYG@DAL;1;4;2017-12-10;12:44
1740937881.6492;0.0020s;1740937881.6512;2017121010;LAC@WAS;1;4;2017-12-10;14:51
1740937881.6492;0.0020s;1740937881.6512;2017121100;MIA@NE;1;2;2017-12-11;09:25
1740937881.6492;0.0020s;1740937881.6512;2017121100;MIA@NE;1;4;2017-12-11;02:33
1740937881.6492;0.0020s;1740937881.6512;2017121100;NE@MIA;1;4;2017-12-11;07:15
1740937881.6492;0.0020s;1740937881.6512;2017121100;MIA@NE;1;4;2017-12-11;08:01
1740937881.6492;0.0020s;1740937881.6512;2017121600;CHI@DET;1;1;2017-12-16;05:35
1740937881.6492;0.0020s;1740937881.6512;2017121600;CHI@DET;1;1;2017-12-16;09:54
1740937881.6492;0.0020s;1740937881.6512;2017121601;LAC@KC;1;1;2017-12-16;11:46
1740937881.6492;0.0020s;1740937881.6512;2017121600;CHI@DET;1;3;2017-12-16;06:23
1740937881.6492;0.0020s;1740937881.6512;2017121600;DET@CHI;1;4;2017-12-16;09:34
1740937881.6492;0.0020s;1740937881.6512;2017121704;CIN@MIN;1;1;2017-12-17;00:01
1740937881.6492;0.0020s;1740937881.6512;2017121707;WAS@ARI;1;1;2017-12-17;02:07
1740937881.6492;0.0020s;1740937881.6512;2017121709;NE@PIT;1;1;2017-12-17;02:21
1740937881.6492;0.0020s;1740937881.6512;2017121702;BAL@CLE;1;1;2017-12-17;06:16
1740937881.6492;0.0020s;1740937881.6512;2017121708;SEA@LA;1;1;2017-12-17;06:17
1740937881.6492;0.0020s;1740937881.6512;2017121710;TEN@SF;1;1;2017-12-17;06:48
1740937881.6492;0.0020s;1740937881.6512;2017121704;MIN@CIN;1;1;2017-12-17;07:07
1740937881.6492;0.0020s;1740937881.6512;2017121700;BUF@MIA;1;1;2017-12-17;07:15
1740937881.6492;0.0020s;1740937881.6512;2017121700;MIA@BUF;1;1;2017-12-17;08:39
1740937881.6492;0.0020s;1740937881.6512;2017121705;NYJ@NO;1;1;2017-12-17;08:43
1740937881.6492;0.0020s;1740937881.6512;2017121704;CIN@MIN;1;1;2017-12-17;09:07
1740937881.6492;0.0020s;1740937881.6512;2017121703;HOU@JAX;1;1;2017-12-17;10:54
1740937881.6492;0.0020s;1740937881.6512;2017121708;SEA@LA;1;1;2017-12-17;11:10
1740937881.6492;0.0020s;1740937881.6512;2017121701;GB@CAR;1;1;2017-12-17;13:42
1740937881.6492;0.0020s;1740937881.6512;2017121708;SEA@LA;1;2;2017-12-17;01:33
1740937881.6492;0.0020s;1740937881.6512;2017121701;CAR@GB;1;2;2017-12-17;02:06
1740937881.6492;0.0020s;1740937881.6512;2017121705;NYJ@NO;1;2;2017-12-17;04:34
1740937881.6492;0.0020s;1740937881.6512;2017121704;CIN@MIN;1;2;2017-12-17;04:42
1740937881.6492;0.0020s;1740937881.6512;2017121708;SEA@LA;1;2;2017-12-17;10:31
1740937881.6492;0.0020s;1740937881.6512;2017121707;ARI@WAS;1;3;2017-12-17;03:34
1740937881.6492;0.0020s;1740937881.6512;2017121703;HOU@JAX;1;3;2017-12-17;04:29
1740937881.6492;0.0020s;1740937881.6512;2017121708;SEA@LA;1;3;2017-12-17;05:39
1740937881.6492;0.0020s;1740937881.6512;2017121703;JAX@HOU;1;3;2017-12-17;12:55
1740937881.6492;0.0020s;1740937881.6512;2017121711;DAL@OAK;24;3;2017-12-17;04:45
1740937881.6492;0.0020s;1740937881.6512;2017121706;PHI@NYG;1;4;2017-12-17;00:24
1740937881.6492;0.0020s;1740937881.6512;2017121708;LA@SEA;1;4;2017-12-17;02:00
1740937881.6492;0.0020s;1740937881.6512;2017121707;WAS@ARI;1;4;2017-12-17;02:12
1740937881.6492;0.0020s;1740937881.6512;2017121709;PIT@NE;1;4;2017-12-17;02:16
1740937881.6492;0.0020s;1740937881.6512;2017121705;NO@NYJ;1;4;2017-12-17;03:30
1740937881.6492;0.0020s;1740937881.6512;2017121702;CLE@BAL;1;4;2017-12-17;05:22
1740937881.6492;0.0020s;1740937881.6512;2017121705;NYJ@NO;1;4;2017-12-17;06:03
1740937881.6492;0.0020s;1740937881.6512;2017121711;OAK@DAL;1;4;2017-12-17;06:42
1740937881.6492;0.0020s;1740937881.6512;2017121707;ARI@WAS;1;4;2017-12-17;08:02
1740937881.6492;0.0020s;1740937881.6512;2017121707;WAS@ARI;1;4;2017-12-17;09:32
1740937881.6492;0.0020s;1740937881.6512;2017121705;NYJ@NO;1;4;2017-12-17;12:30
1740937881.6492;0.0020s;1740937881.6512;2017121708;SEA@LA;1;4;2017-12-17;12:50
1740937881.6492;0.0020s;1740937881.6512;2017121708;LA@SEA;1;4;2017-12-17;13:34
1740937881.6492;0.0020s;1740937881.6512;2017121707;WAS@ARI;1;4;2017-12-17;15:00
1740937881.6492;0.0020s;1740937881.6512;2017121800;TB@ATL;1;1;2017-12-18;12:07
1740937881.6492;0.0020s;1740937881.6512;2017121800;TB@ATL;1;2;2017-12-18;01:55
1740937881.6492;0.0020s;1740937881.6512;2017121800;ATL@TB;1;3;2017-12-18;10:10
1740937881.6492;0.0020s;1740937881.6512;2017121800;ATL@TB;1;4;2017-12-18;01:14
1740937881.6492;0.0020s;1740937881.6512;2017122301;MIN@GB;1;1;2017-12-23;04:55
1740937881.6492;0.0020s;1740937881.6512;2017122301;GB@MIN;1;1;2017-12-23;06:30
